player_id,team_id,player_name,team,position,assists,attempt_at_goal_on_target,attempt_at_goal,attempt_at_goal_conversion_rate,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_outside_the_penalty_area,headed_attempt_at_goal,xg,xg_goal_effiency_rate,corners,source_tab,story_id,classification
371956,285023_43924,Leo Pereira,Brazil,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5
480313,285023_43914,Edgardo Farina,Panama,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5
394456,285023_43924,Fabinho,Brazil,MF,0,0,1,0,1,0,1,0.02,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5
215285,285023_43911,Guillermo Ochoa,Mexico,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5
269514,285023_43914,Anibal Godoy,Panama,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5
386538,285023_43930,Rodrigo Bentancur,Uruguay,MF,0,0,4,0,3,1,3,0.32,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5
416576,285023_43911,Alvaro Fidalgo,Mexico,MF,0,1,1,100,1,0,0,0.33,3.04x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5
489417,285023_43928,Isidro Pitta,Paraguay,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5
389485,285023_43922,Exequiel Palacios,Argentina,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5
395427,285023_43924,Ederson,Brazil,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5
494531,285023_43928,Orlando Gill,Paraguay,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5
271116,285023_43914,Alberto Quintero,Panama,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5
441239,285023_43914,Jorge Gutierrez,Panama,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5
448290,285023_43927,Willian Pacho,Ecuador,DF,0,1,1,0,1,0,1,0.11,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5
461177,285023_43911,Obed Vargas,Mexico,MF,0,1,1,0,0,1,0,0.02,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5
441623,285023_43930,Manuel Ugarte,Uruguay,MF,0,1,3,0,0,3,0,0.09,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5
332847,285023_43922,Leandro Paredes,Argentina,MF,0,1,1,0,0,1,0,0.02,0x,1,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5
396315,285023_43924,Weverton,Brazil,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5
389784,285023_43927,Alan Franco,Ecuador,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5
339510,285023_43921,Tim Ream,USA,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5
431202,285023_43928,Omar Alderete,Paraguay,DF,0,0,1,0,0,1,0,0.01,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5
448295,285023_43927,Gonzalo Valle,Ecuador,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:5
310116,285023_43922,Nicolas Otamendi,Argentina,DF,0,0,1,0,1,0,1,0.07,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
337232,285023_43914,Eric Davis,Panama,DF,0,0,1,0,0,1,0,0.0,0x,2,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
402895,285023_43930,Matias Vina,Uruguay,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
419005,285023_43927,Jordy Alcivar,Ecuador,MF,0,0,1,0,1,0,0,0.04,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
439956,285023_43930,Facundo Pellistri,Uruguay,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
356731,285023_43911,Raul Jimenez,Mexico,FW,0,4,10,20,7,3,5,1.87,1.07x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
389782,285023_43927,Pervis Estupinan,Ecuador,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
385994,285023_43921,Cristian Roldan,USA,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
308322,285023_43922,Nicolas Tagliafico,Argentina,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
429392,285023_43924,Danilo Santos,Brazil,MF,0,1,2,0,2,0,1,0.19,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
441422,285023_43922,Nico Paz,Argentina,FW,0,0,1,0,0,1,0,0.08,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
441260,285023_43911,Carlos Acevedo,Mexico,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
520066,285023_43928,Jose Canale,Paraguay,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
430594,285023_43924,Roger Ibanez,Brazil,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
368664,285023_43930,Sergio Rochet,Uruguay,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
308300,285023_43922,Emiliano Martinez,Argentina,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
430597,285023_43924,Gabriel Martinelli,Brazil,FW,0,1,2,50,1,1,0,0.49,2.04x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
373400,285023_43927,Enner Valencia,Ecuador,FW,0,6,10,0,9,1,2,1.53,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
418747,285023_43914,Tomas Rodriguez,Panama,FW,0,1,1,0,0,1,0,0.06,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
492189,285023_43926,Andres Gomez,Colombia,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
441243,285023_43914,Cesar Yanis,Panama,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
390238,285023_43921,Tyler Adams,USA,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
439538,285023_43930,Joaquin Piquerez,Uruguay,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
229397,285023_43922,Lionel Messi,Argentina,FW,0,16,24,29,12,12,0,4.57,1.53x,14,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
406205,285023_43928,Braian Ojeda,Paraguay,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
337251,285023_43914,Cecilio Waterman,Panama,FW,0,1,2,0,2,0,0,0.05,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
372090,285023_43911,Orbelin Pineda,Mexico,MF,0,0,1,0,1,0,0,0.09,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
499913,285023_43921,Matt Freese,USA,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
448252,285023_43922,Enzo Fernandez,Argentina,MF,0,2,6,0,3,3,1,0.5,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
229498,285023_43930,Fernando Muslera,Uruguay,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
430609,285023_43924,Matheus Cunha,Brazil,FW,0,4,10,30,5,5,0,1.15,2.61x,3,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
406135,285023_43911,Cesar Huerta,Mexico,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
489849,285023_43926,Juan Portilla,Colombia,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
448299,285023_43927,Anthony Valencia,Ecuador,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
358241,285023_43934,Marcel Sabitzer,Austria,MF,0,2,5,20,1,4,0,0.46,2.19x,9,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
431889,285023_43924,Bremer,Brazil,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
448051,285023_43911,Luis Chavez,Mexico,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
390259,285023_43921,Weston Mckennie,USA,MF,0,1,5,0,4,1,2,0.6,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
394829,285023_43928,Fabian Balbuena,Paraguay,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
344582,285023_43914,Roderick Miller,Panama,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
419142,285023_43930,Rodrigo Zalazar,Uruguay,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
402897,285023_43930,Santiago Mele,Uruguay,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
486390,285023_43921,Max Arfsten,USA,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
433872,285023_43924,Raphinha,Brazil,FW,0,2,3,0,1,2,0,0.34,0x,7,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
448420,285023_43924,Luiz Henrique,Brazil,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
476345,285023_43926,Willer Ditta,Colombia,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
386458,285023_43928,Alejandro Romero Gamarra,Paraguay,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
419134,285023_43930,Juan Manuel Sanabria,Uruguay,MF,0,0,3,0,2,1,0,0.09,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
385306,285023_43928,Andres Cubas,Paraguay,MF,0,0,1,0,0,1,0,0.02,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
372342,285023_43914,Ismael Diaz,Panama,MF,0,2,6,0,4,2,2,0.39,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:6
386339,285023_43911,Guillermo Martinez,Mexico,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
473050,285023_43926,Richard Rios,Colombia,MF,0,1,4,0,2,2,1,0.35,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
466624,285023_43921,Folarin Balogun,USA,FW,0,4,11,27,11,0,1,1.91,1.57x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
463746,285023_43924,Endrick,Brazil,FW,0,0,3,0,2,1,0,0.09,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
430624,285023_43922,Juan Musso,Argentina,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
418729,285023_43914,Carlos Harvey,Panama,DF,0,0,5,0,4,1,2,0.29,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
464546,285023_43921,Chris Brady,USA,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
402898,285023_43930,Nicolas De La Cruz,Uruguay,MF,0,2,4,0,1,3,0,0.11,0x,4,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
430766,285023_43911,Alexis Vega,Mexico,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
485069,285023_43924,Ederson Silva,Brazil,MF,0,0,2,0,1,1,0,0.32,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
441241,285023_43914,Orlando Mosquera,Panama,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
369768,285023_43928,Antonio Sanabria,Paraguay,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
385030,285023_43914,Fidel Escobar,Panama,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
519836,285023_43924,Igor Thiago,Brazil,FW,0,1,2,0,2,0,1,0.4,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
470760,285023_43926,Jhon Arias,Colombia,MF,0,4,8,13,6,2,0,0.93,1.07x,4,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
390272,285023_43921,Auston Trusty,USA,DF,0,2,3,33,3,0,1,0.27,3.7x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
419132,285023_43930,Brian Rodriguez,Uruguay,FW,0,1,3,0,1,2,0,0.22,0x,10,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
448312,285023_43927,Nilson Angulo,Ecuador,FW,0,2,2,50,0,2,0,0.04,25.98x,7,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
332897,285023_43930,Rodrigo Aguirre,Uruguay,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
416081,285023_43922,Julian Alvarez,Argentina,FW,0,2,3,0,3,0,0,0.69,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
448217,285023_43921,Matt Turner,USA,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
228686,285023_43926,David Ospina,Colombia,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
395516,285023_43911,Cesar Montes,Mexico,DF,0,1,1,0,1,0,1,0.06,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
470759,285023_43926,Kevin Castano,Colombia,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
418715,285023_43914,Jose Cordoba,Panama,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
269058,285023_43926,James Rodriguez,Colombia,MF,0,3,6,0,2,4,0,0.24,0x,7,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
369761,285023_43928,Miguel Almiron,Paraguay,MF,0,0,4,0,1,3,0,0.11,0x,2,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
463465,285023_43927,Joel Ordonez,Ecuador,DF,0,0,2,0,2,0,1,0.26,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
315614,285023_43926,Santiago Arias,Colombia,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
369749,285023_43928,Junior Alonso,Paraguay,DF,0,1,3,0,1,2,0,0.2,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
385031,285023_43914,Amir Murillo,Panama,DF,0,1,5,0,4,1,0,0.37,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
479601,285023_43928,Juan Jose Caceres,Paraguay,DF,0,1,2,0,1,1,0,0.07,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
441251,285023_43921,Antonee Robinson,USA,DF,0,0,0,0,0,0,0,0.0,0x,3,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
390276,285023_43921,Haji Wright,USA,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
