player_id,team_id,player_name,team,position,assists,attempt_at_goal_on_target,attempt_at_goal,attempt_at_goal_conversion_rate,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_outside_the_penalty_area,headed_attempt_at_goal,xg,xg_goal_effiency_rate,corners,source_tab,story_id,classification,own_goals,forced_turnovers,defensive_pressures_applied,direct_defensive_pressures_applied,fouls_against,fouls_for,yellow_cards,red_cards,indirect_red_cards,offsides,passes,passing_accuracy_rate,crosses,crossing_accuracy_rate,linebreaks_attempted_defensive_line,linebreak_attempted_defensive_line_rate,attempted_switches_of_play,switches_of_play_rate,goalkeeper_saves,goalkeeper_defensive_actions_inside_penalty_area,goalkeeper_defensive_actions_outside_penalty_area,offers_to_receive_total,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,receptions_in_behind,receptions_between_midfield_and_defensive_line,receptions_under_pressure,number_of_involvements,avg_speed,speed_runs,sprints,total_distance,attacking_rank,defensive_rank,creativity_rank,attacking_score,defensive_score,creativity_score,competition_stage,goals,total_competition_minutes_played,fdcp_top_scorer_rank
466853,285023_43908,Josue Duverger,Haiti,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419225,285023_43883,Bradley Cross,South Africa,DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466838,285023_43908,Danley Jean Jacques,Haiti,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523173,285023_43860,Augustine Boakye,Ghana,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494349,285023_43860,Benjamin Asare,Ghana,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463234,285023_43883,Thapelo Maseko,South Africa,FW,0.0,1.0,8.0,13.0,4.0,4.0,0.0,0.47,2.13x,1.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477852,285023_43850,Kevin Pina,Cabo Verde,MF,0.0,1.0,5.0,20.0,0.0,5.0,0.0,0.09,11.33x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395059,285023_43883,Ricardo Goss,South Africa,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495488,285023_43855,Hamza Abdelkarim,Egypt,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403090,285023_43854,Alban Lafont,Côte d'Ivoire,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395050,285023_43883,Aubrey Modiba,South Africa,DF,0.0,1.0,5.0,0.0,1.0,4.0,0.0,0.12,0x,2.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485760,285023_43872,Ayyoub Bouaddi,Morocco,MF,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.14,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516043,285023_43888,Adam Arous,Tunisia,DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431696,285023_43899,Richie Laryea,Canada,DF,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.34,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405175,285023_43854,Seko Fofana,Côte d'Ivoire,MF,0.0,1.0,5.0,0.0,0.0,5.0,0.0,0.4,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448662,285023_43888,Elias Achouri,Tunisia,FW,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.13,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411376,285023_43860,Inaki Williams,Ghana,FW,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.06,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275917,285023_43908,Ricardo Ade,Haiti,DF,0.0,1.0,4.0,0.0,2.0,2.0,2.0,0.17,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369267,285023_43855,Yasser Ibrahim,Egypt,DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405879,285023_43908,Wilson Isidor,Haiti,FW,0.0,2.0,5.0,20.0,2.0,3.0,1.0,0.15,6.67x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463218,285023_43883,Khuliso Mudau,South Africa,DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486168,285023_43879,Cherif Ndiaye,Senegal,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335807,285023_43854,Jean Michael Seri,Côte d'Ivoire,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,2.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514401,285023_43860,Prince Adu,Ghana,FW,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506335,285023_43888,Moutaz Neffati,Tunisia,DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494375,285023_43888,Firas Chaouat,Tunisia,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441362,285023_43888,Mortadha Ben Ouanes,Tunisia,DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403083,285023_43872,Issa Diop,Morocco,DF,0.0,1.0,1.0,100.0,1.0,0.0,1.0,0.12,8.02x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395984,285023_43883,Themba Zwane,South Africa,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403642,285023_43879,Krepin Diatta,Senegal,DF,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04,0x,2.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430917,285023_43883,Evidence Makgopa,South Africa,FW,0.0,3.0,4.0,0.0,4.0,0.0,2.0,0.42,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494277,285023_43879,Yehvann Diouf,Senegal,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466862,285023_43908,Garven Metusala,Haiti,DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477864,285023_20014,Aaron Tshibola,Congo DR,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499102,285023_43820,Saleem Obaid,Jordan,DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395186,285023_43818,Aymen Hussein,Iraq,FW,0.0,1.0,3.0,33.0,3.0,0.0,3.0,0.18,5.42x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395321,285023_43819,Junya Ito,Japan,MF,0.0,1.0,3.0,33.0,2.0,1.0,0.0,0.67,1.49x,11.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373344,285023_43850,Garry Rodrigues,Cabo Verde,MF,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.04,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356673,285023_43834,Lucas Mendes,Qatar,DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433585,285023_43818,Ibrahim Bayesh,Iraq,MF,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.45,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419436,285023_43834,Ahmed Alganehi,Qatar,MF,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05,0x,2.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411644,285023_43817,Saman Ghoddos,IR Iran,MF,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.16,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479389,285023_43820,Mohannad Abutaha,Jordan,MF,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04,0x,2.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416989,285023_43817,Ali Alipour,IR Iran,FW,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.04,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424119,285023_20014,Nathanael Mbuku,Congo DR,MF,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.13,0x,5.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395088,285023_43822,Kim Minjae,Korea Republic,DF,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.1,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354861,285023_43834,Karim Boudiaf,Qatar,MF,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.02,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430385,285023_43822,Kim Jingyu,Korea Republic,MF,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.01,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390535,285023_43817,Mehdi Torabi,IR Iran,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433439,285023_43835,Ali Lajami,Saudi Arabia,DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512127,285023_43843,Achref Abada,Algeria,DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380007,285023_43817,Alireza Beiranvand,IR Iran,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419302,285023_43835,Abdullah Alhamddan,Saudi Arabia,FW,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.2,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484270,285023_43818,Zaid Ismael,Iraq,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385070,285023_43834,Mohammed Muntari,Qatar,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396885,285023_43835,Mohammed Alowais,Saudi Arabia,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433161,285023_20014,Edo Kayembe,Congo DR,MF,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.1,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379939,285023_43843,Nabil Bentaleb,Algeria,MF,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.02,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418485,285023_43822,Kim Taehyeon,Korea Republic,DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401893,285023_43850,Nuno Da Costa,Cabo Verde,MF,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.07,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475921,285023_43817,Amirmohammad Razaghinia,IR Iran,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477827,285023_43850,Deroy Duarte,Cabo Verde,MF,0.0,2.0,3.0,33.0,1.0,2.0,0.0,0.12,8.28x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385067,285023_43834,Boualem Khoukhi,Qatar,DF,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.07,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486614,285023_43834,Alhashmi Alhussein,Qatar,DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397894,285023_43820,Yazeed Abulaila,Jordan,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477790,285023_43843,Mohamed Amoura,Algeria,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477849,285023_43850,Helio Varela,Cabo Verde,MF,0.0,1.0,3.0,33.0,0.0,3.0,0.0,0.26,3.91x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511828,285023_43822,Castrop Jens,Korea Republic,DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390525,285023_43822,Lee Jaesung,Korea Republic,MF,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.14,0x,0.0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
