player_id,team_id,player_name,team,position,goals,assists,total_competition_minutes_played,fdcp_top_scorer_rank,source_tab,story_id,classification
419225,285023_43883,Bradley Cross,South Africa,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
448092,285023_43963,Rui Silva,Portugal,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
519837,285023_43817,Dennis Dargahi,IR Iran,FW,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
368652,285023_43930,Giorgian De Arrascaeta,Uruguay,MF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
448366,285023_43935,Koni De Winter,Belgium,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
448369,285023_43935,Zeno Debast,Belgium,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
331149,285023_43976,Milos Degenek,Australia,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
430437,285023_43976,Cameron Devlin,Australia,MF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
494277,285023_43879,Yehvann Diouf,Senegal,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
476345,285023_43926,Willer Ditta,Colombia,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
466382,285023_1895293,Trevor Doornbusch,Curaçao,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
297266,285023_43850,Stopira,Cabo Verde,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
466853,285023_43908,Josue Duverger,Haiti,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
483319,285023_43970,Hjalmar Ekdal,Sweden,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
485756,285023_43872,Zakaria El Ouahdi,Morocco,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
506124,285023_43855,Tarek Alaa,Egypt,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
520247,285023_43888,Rayan Elloumi,Tunisia,FW,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
514171,285023_20014,Matthieu Epolo,Congo DR,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
385472,285023_44005,Botirali Ergashev,Uzbekistan,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
389740,285023_43938,Martin Erlic,Croatia,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
479084,285023_44005,Umar Eshmurodov,Uzbekistan,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
480313,285023_43914,Edgardo Farina,Panama,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
486196,285023_20014,Timothy Fayulu,Congo DR,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
466365,285023_1895293,Kevin Felida,Curaçao,MF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
318647,285023_43928,Gatito Fernandez,Paraguay,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
448151,285023_43960,Mark Flekken,Netherlands,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
523007,285023_43967,Tyler Fletcher,Scotland,MF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
485065,285023_43938,Toni Fruk,Croatia,MF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
384751,285023_43963,Goncalo Guedes,Portugal,FW,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
405562,285023_43969,Eric Garcia,Spain,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
484691,285023_43969,Joan Garcia,Spain,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
483553,285023_43960,Lutsharel Geertruida,Netherlands,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
368655,285023_43930,Jose Maria Gimenez,Uruguay,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
463817,285023_43899,Owen Goodman,Canada,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
215553,285023_43967,Craig Gordon,Scotland,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
395059,285023_43883,Ricardo Goss,South Africa,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
391297,285023_43969,Alex Grimaldo,Spain,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
430834,285023_43854,Parfait Guiagon,Côte d'Ivoire,MF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
360498,285023_43972,Mert Gunok,Türkiye,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
384850,285023_43820,Rajaei Ayed,Jordan,MF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
419461,285023_43834,Salah Zakaria,Qatar,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
403046,285023_43942,Dean Henderson,England,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
411470,285023_43946,Lucas Hernandez,France,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
495431,285023_43967,George Hirst,Scotland,FW,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
511118,285023_43995,Lukas Hornicek,Czechia,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
314255,285023_43817,Hossein Hosseini,IR Iran,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
484073,285023_43967,Dominic Hyam,Scotland,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
395860,285023_43855,Mahdy Soliman,Egypt,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
494429,285023_43817,Danial Iri,IR Iran,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
331135,285023_43976,Paul Izzo,Australia,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
448164,285023_43938,Kristijan Jakic,Croatia,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
486639,285023_43834,Tahsin Mohammed,Qatar,FW,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
397753,285023_43822,Jo Hyeonwoo,Korea Republic,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
483264,285023_43970,Viktor Johansson,Sweden,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
514639,285023_43970,Herman Johansson,Sweden,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
514070,285023_43899,Alfie Jones,Canada,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
483990,285023_43995,David Jurasek,Czechia,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
522842,285023_44037,Mladen Jurkas,Bosnia and Herzegovina,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
504200,285023_43883,Samukele Kabini,South Africa,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
336439,285023_20014,Gael Kakuta,Congo DR,FW,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
398681,285023_43946,Ngolo Kante,France,MF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
484862,285023_43971,Marvin Keller,Switzerland,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
442429,285023_43967,Liam Kelly,Scotland,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
418485,285023_43822,Kim Taehyeon,Korea Republic,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
486259,285023_43854,Mohamed Kone,Côte d'Ivoire,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
448179,285023_43938,Dominik Kotarski,Croatia,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
441171,285023_43995,Jan Kuchta,Czechia,FW,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
466844,285023_43908,Markhus Lacroix,Haiti,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
495348,285023_43935,Senne Lammens,Belgium,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
429600,285023_43822,Lee Donggyeong,Korea Republic,MF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
441068,285023_43934,Dejan Ljubicic,Austria,MF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
401924,285023_43835,Hassan Kadish,Saudi Arabia,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
482621,285023_43942,Kobbie Mainoo,England,MF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
419326,285023_43835,Ali Majrashi,Saudi Arabia,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
502245,285023_43883,Olwethu Makhanya,South Africa,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
368689,285023_43963,Jose Sa,Portugal,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
485324,285023_1895293,Arjany Martha,Curaçao,MF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
473062,285023_43930,Emiliano Martinez,Uruguay,MF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
520070,285023_43843,Melvin Mastil,Algeria,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
510850,285023_43883,Thabang Matuludi,South Africa,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
267702,285023_43914,Luis Mejia,Panama,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
402897,285023_43930,Santiago Mele,Uruguay,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
494279,285023_43879,Antoine Mendy,Senegal,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
466862,285023_43908,Garven Metusala,Haiti,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
344582,285023_43914,Roderick Miller,Panama,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
395552,285023_43926,Yerry Mina,Colombia,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
385998,285023_43926,Alvaro Montero,Colombia,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
389753,285023_43938,Nikola Moro,Croatia,MF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
482969,285023_44037,Nihad Mujakic,Bosnia and Herzegovina,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
492859,285023_43969,Victor Munoz,Spain,FW,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:8
385070,285023_43834,Mohammed Muntari,Qatar,FW,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9
504192,285023_43883,Khulumani Ndamane,South Africa,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9
486168,285023_43879,Cherif Ndiaye,Senegal,FW,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9
419172,285023_43854,Evan Ndicka,Côte d'Ivoire,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9
506335,285023_43888,Moutaz Neffati,Tunisia,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9
448507,285023_43817,Payam Niazmand,IR Iran,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9
429639,285023_43948,Alexander Nuebel,Germany,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9
447991,285023_43928,Gaston Olveira,Paraguay,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9
403305,285023_43819,Keisuke Osako,Japan,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9
228686,285023_43926,David Ospina,Colombia,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9
475195,285023_43948,Assan Ouedraogo,Germany,MF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9
514526,285023_43938,Ivor Pandur,Croatia,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9
498439,285023_43908,Wilguens Paugain,Haiti,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9
423574,285023_43978,Alex Paulsen,New Zealand,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9
439956,285023_43930,Facundo Pellistri,Uruguay,FW,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9
441065,285023_43934,Patrick Pentz,Austria,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9
371956,285023_43924,Leo Pereira,Brazil,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9
466835,285023_43908,Alexandre Pierre,Haiti,GK,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9
485409,285023_43908,Woodensky Pierre,Haiti,MF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9
419572,285023_43978,Nando Pijnaker,New Zealand,DF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9
439538,285023_43930,Joaquin Piquerez,Uruguay,MF,0,0,0,264,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:9
