player_id,team_id,player_name,team,position,fouls_against,fouls_for,yellow_cards,red_cards,indirect_red_cards,offsides,source_tab,story_id,classification
441259,285023_43899,Liam Millar,Canada,MF,3,1,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
485664,285023_43908,Ruben Providence,Haiti,FW,3,4,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
448612,285023_43872,Bilal El Khannouss,Morocco,MF,3,3,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
336459,285023_43888,Rani Khedira,Tunisia,MF,3,0,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
430854,285023_43854,Wilfried Singo,Côte d'Ivoire,DF,3,1,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
403083,285023_43872,Issa Diop,Morocco,DF,3,0,2,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
477852,285023_43850,Kevin Pina,Cabo Verde,MF,3,3,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
461788,285023_43855,Marawan Attia,Egypt,MF,3,1,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
514208,285023_43854,Christ Inao Oulai,Côte d'Ivoire,MF,3,5,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
481027,285023_43908,Louicius Deedson,Haiti,FW,3,1,0,0,0,1,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
464842,285023_43879,Lamine Camara,Senegal,MF,3,3,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
433426,285023_43872,Soufiane Rahimi,Morocco,FW,3,4,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
430690,285023_43879,Moussa Niakhate,Senegal,DF,3,6,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
430476,285023_43855,Omar Marmoush,Egypt,FW,3,7,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
486161,285023_43883,Relebohile Mofokeng,South Africa,FW,3,2,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
405879,285023_43908,Wilson Isidor,Haiti,FW,3,2,0,0,0,1,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
390670,285023_43899,Cyle Larin,Canada,FW,3,1,1,0,0,3,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
486929,285023_43899,Tani Oluwaseyi,Canada,FW,3,4,0,0,0,1,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
424071,285023_43872,Anass Salah Eddine,Morocco,DF,3,2,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
400416,285023_43914,Edgar Yoel Barcenas,Panama,MF,3,3,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
430597,285023_43924,Gabriel Martinelli,Brazil,FW,3,3,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
389782,285023_43927,Pervis Estupinan,Ecuador,DF,3,0,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
430605,285023_43924,Bruno Guimaraes,Brazil,MF,3,7,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
369749,285023_43928,Junior Alonso,Paraguay,DF,3,3,1,0,0,1,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
477536,285023_43930,Federico Vinas,Uruguay,FW,3,3,0,0,0,3,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
395516,285023_43911,Cesar Montes,Mexico,DF,3,3,0,1,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
395550,285023_43926,Jefferson Lerma,Colombia,MF,3,4,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
310116,285023_43922,Nicolas Otamendi,Argentina,DF,3,0,0,0,0,1,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
418963,285023_43922,Facundo Medina,Argentina,DF,3,2,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
356731,285023_43911,Raul Jimenez,Mexico,FW,3,1,0,0,0,1,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
475036,285023_43924,Rayan,Brazil,FW,3,4,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
367981,285023_43924,Douglas Santos,Brazil,DF,3,2,1,0,0,1,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
428886,285023_43926,Luis Diaz,Colombia,FW,3,5,0,0,0,7,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:5
429157,285023_43911,Julian Quinones,Mexico,FW,3,6,0,0,0,1,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
448312,285023_43927,Nilson Angulo,Ecuador,FW,3,3,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
418747,285023_43914,Tomas Rodriguez,Panama,FW,3,1,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
495046,285023_43928,Mauricio,Paraguay,MF,3,2,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
386339,285023_43911,Guillermo Martinez,Mexico,FW,3,1,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
499912,285023_43921,Sebastian Berhalter,USA,MF,3,6,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
411726,285023_43924,Lucas Paqueta,Brazil,MF,3,6,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
431196,285023_43922,Cristian Romero,Argentina,DF,3,1,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
390238,285023_43921,Tyler Adams,USA,MF,3,5,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
402893,285023_43930,Mathias Olivera,Uruguay,DF,3,0,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
424031,285023_43927,Piero Hincapie,Ecuador,DF,3,3,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
369744,285023_43928,Gustavo Gomez,Paraguay,DF,3,1,0,0,0,1,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
464533,285023_43911,Brian Gutierrez,Mexico,MF,3,2,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
448252,285023_43922,Enzo Fernandez,Argentina,MF,3,2,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
511009,285023_43843,Rafik Belghali,Algeria,DF,3,0,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
423880,285023_43822,Lee Taeseok,Korea Republic,DF,3,1,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
489603,285023_43817,Ali Nemati,IR Iran,DF,3,0,1,0,0,1,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
405528,285023_43819,Yukinari Sugawara,Japan,DF,3,1,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
433585,285023_43818,Ibrahim Bayesh,Iraq,MF,3,5,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
498458,285023_43834,Mohamed Manai,Qatar,FW,3,0,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
388475,285023_43817,Mehdi Taremi,IR Iran,FW,3,5,0,0,0,2,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
389437,285023_43820,Ehsan Haddad,Jordan,DF,3,1,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
433074,285023_43818,Amir Alammari,Iraq,MF,3,0,2,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
479072,285023_43818,Merchas Doski,Iraq,DF,3,8,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
339745,285023_43835,Salem Aldawsari,Saudi Arabia,FW,3,4,1,0,0,1,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
405522,285023_43819,Keito Nakamura,Japan,MF,3,1,0,0,0,1,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
511828,285023_43822,Castrop Jens,Korea Republic,DF,3,0,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
411644,285023_43817,Saman Ghoddos,IR Iran,MF,3,0,0,0,0,1,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
434025,285023_43818,Zaid Tahseen,Iraq,DF,3,2,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
489550,285023_43820,Husam Abudahab,Jordan,DF,2,1,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
504329,285023_20014,Steve Kapuadi,Congo DR,DF,2,0,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
384797,285023_43817,Ramin Rezaeian,IR Iran,DF,2,3,0,0,0,1,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
448557,285023_43819,Daichi Kamada,Japan,MF,2,4,1,0,0,1,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
336425,285023_20014,Cedric Bakambu,Congo DR,FW,2,1,0,0,0,4,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
395321,285023_43819,Junya Ito,Japan,MF,2,5,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
433724,285023_43850,Willy Semedo,Cabo Verde,MF,2,2,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
482670,285023_43817,Mohammad Ghorbani,IR Iran,MF,2,1,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
419291,285023_43835,Feras Albrikan,Saudi Arabia,FW,2,3,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
386348,285023_43834,Assim Madibo,Qatar,MF,2,1,0,1,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
386387,285023_43834,Sultan Albrake,Qatar,DF,2,0,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
288961,285023_43817,Ehsan Hajisafi,IR Iran,DF,2,1,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
419302,285023_43835,Abdullah Alhamddan,Saudi Arabia,FW,2,0,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
511875,285023_43820,Odeh Fakhoury,Jordan,FW,2,4,0,0,0,1,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
430407,285023_43819,Daizen Maeda,Japan,MF,2,1,0,0,0,1,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
512183,285023_43835,Mohammed Abu Alshamat,Saudi Arabia,DF,2,1,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
433679,285023_43843,Ramiz Zerrouki,Algeria,MF,2,0,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
379886,285023_43817,Alireza Jahanbakhsh,IR Iran,MF,2,0,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
433394,285023_43834,Ahmed Fathy,Qatar,MF,2,1,2,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
395186,285023_43818,Aymen Hussein,Iraq,FW,2,1,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
395088,285023_43822,Kim Minjae,Korea Republic,DF,2,0,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:6
492315,285023_43822,Lee Gihyuk,Korea Republic,MF,2,2,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7
486614,285023_43834,Alhashmi Alhussein,Qatar,DF,2,2,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7
448128,285023_20014,Charles Pickel,Congo DR,MF,2,1,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7
390541,285023_43819,Shogo Taniguchi,Japan,DF,2,1,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7
479056,285023_43818,Mustafa Saadoon,Iraq,DF,2,0,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7
436863,285023_43818,Frans Putros,Iraq,DF,2,0,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7
403063,285023_20014,Axel Tuanzebe,Congo DR,DF,2,3,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7
479389,285023_43820,Mohannad Abutaha,Jordan,MF,2,2,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7
484270,285023_43818,Zaid Ismael,Iraq,MF,2,0,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7
403236,285023_43817,Mehdi Ghayedi,IR Iran,FW,2,1,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7
498455,285023_43819,Junnosuke Suzuki,Japan,DF,2,0,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7
431211,285023_43820,Mousa Altamari,Jordan,FW,2,3,0,0,0,1,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7
385067,285023_43834,Boualem Khoukhi,Qatar,DF,2,1,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7
441350,285023_43843,Hicham Boudaoui,Algeria,MF,2,0,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7
401894,285023_43850,Jamiro Monteiro,Cabo Verde,MF,2,1,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7
477832,285023_43850,Sidny Lopes Cabral,Cabo Verde,DF,2,7,2,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7
355775,285023_43976,Jackson Irvine,Australia,MF,2,1,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7
369304,285023_43972,Hakan Calhanoglu,Türkiye,MF,2,1,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7
482974,285023_44037,Ivan Basic,Bosnia and Herzegovina,MF,2,3,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7
406231,285023_43972,Yunus Akgun,Türkiye,FW,2,1,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7
441179,285023_43972,Merih Demiral,Türkiye,DF,2,1,0,0,0,3,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7
484092,285023_43972,Ismail Yuksek,Türkiye,MF,2,0,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7
389907,285023_43972,Salih Ozcan,Türkiye,MF,2,2,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7
482775,285023_43978,Tyler Bindon,New Zealand,DF,2,1,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:7
