player_id,team_id,player_name,team,position,attempt_at_goal_on_target,attempt_at_goal,attempt_at_goal_conversion_rate,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_outside_the_penalty_area,headed_attempt_at_goal,xg,xg_goal_effiency_rate,corners,own_goals,forced_turnovers,defensive_pressures_applied,direct_defensive_pressures_applied,fouls_against,fouls_for,yellow_cards,red_cards,indirect_red_cards,offsides,passes,passing_accuracy_rate,crosses,crossing_accuracy_rate,linebreaks_attempted_defensive_line,linebreak_attempted_defensive_line_rate,attempted_switches_of_play,switches_of_play_rate,goalkeeper_saves,goalkeeper_defensive_actions_inside_penalty_area,goalkeeper_defensive_actions_outside_penalty_area,offers_to_receive_total,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,receptions_in_behind,receptions_between_midfield_and_defensive_line,receptions_under_pressure,number_of_involvements,avg_speed,speed_runs,sprints,total_distance,attacking_rank,defensive_rank,creativity_rank,attacking_score,defensive_score,creativity_score,competition_stage,goals,total_competition_minutes_played,fdcp_top_scorer_rank,assists,is_active
395550,285023_43926,Jefferson Lerma,Colombia,MF,1,5,0,2,3,0,0.24,0.0,0,0,10,59,6,3,5,1,0,0,0,214,88,2,50,2,0,1,100,,,,146,2,37,107,127,19,1,12,74,458,6.51,587,134,40327.08,277.0,54.0,315.0,4.540770053863525,6.3570990562438965,5.059413909912109,,0.0,374.0,1203.0,0.0,True
470760,285023_43926,Jhon Arias,Colombia,MF,4,8,13,6,2,0,0.93,1.07,4,0,32,89,21,5,2,1,0,0,0,202,96,6,17,5,80,3,100,,,,138,28,64,46,78,60,2,47,96,448,5.82,317,126,32691.11,78.0,40.0,108.0,5.544551849365234,6.453419208526611,6.024949073791504,,1.0,337.0,148.0,0.0,True
425580,285023_43926,Jorge Carrascal,Colombia,MF,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
489849,285023_43926,Juan Portilla,Colombia,MF,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
356704,285023_43926,Juan Quintero,Colombia,MF,0,3,0,0,3,0,0.08,0.0,3,0,2,25,0,0,0,0,0,0,0,60,82,7,29,11,64,5,100,,,,41,6,24,11,23,18,0,16,22,136,4.99,114,30,9236.75,,,,,,,,0.0,84.0,192.0,1.0,False
470759,285023_43926,Kevin Castano,Colombia,MF,0,0,0,0,0,0,0.0,0.0,0,0,1,9,0,0,0,0,0,0,0,14,100,0,0,0,0,0,0,,,,11,1,2,8,7,4,0,2,3,32,3.45,48,15,3167.34,,,,,,,,0.0,28.0,607.0,0.0,False
473050,285023_43926,Richard Rios,Colombia,MF,1,4,0,2,2,1,0.35,0.0,0,0,2,43,20,8,3,1,0,0,0,39,85,1,0,1,100,1,100,,,,46,15,19,12,23,23,1,12,15,91,6.71,195,81,14379.91,,,,,,,,0.0,129.0,868.0,0.0,False
426357,285023_20014,Aaron Wan Bissaka,Congo DR,DF,0,0,0,0,0,0,0.0,0.0,0,0,12,104,14,1,1,0,0,0,1,137,80,7,29,5,60,0,0,,,,141,58,48,35,39,102,5,19,54,287,6.07,460,194,40401.23,330.0,109.0,98.0,4.334512710571289,5.931458950042725,6.098320484161377,,0.0,399.0,1213.0,0.0,True
436572,285023_20014,Arthur Masuaku,Congo DR,DF,0,0,0,0,0,0,0.0,0.0,6,0,9,102,10,0,4,0,0,0,0,169,83,14,21,6,67,5,80,,,,60,6,31,23,11,49,0,12,38,363,5.79,343,114,32800.85,237.0,249.0,65.0,4.622768878936768,5.221038818359375,6.278861045837402,,0.0,340.0,240.0,1.0,True
403063,285023_20014,Axel Tuanzebe,Congo DR,DF,0,0,0,0,0,0,0.0,0.0,0,0,6,20,10,3,3,0,0,0,0,155,90,0,0,0,0,2,100,,,,48,2,5,41,30,18,0,0,49,314,5.59,311,128,38203.61,,,,,,,,0.0,409.0,1241.0,0.0,False
356532,285023_20014,Chancel Mbemba,Congo DR,DF,0,1,0,1,0,0,0.05,0.0,0,0,9,23,12,1,2,1,0,0,0,162,80,4,0,7,43,3,100,,,,35,2,1,32,12,23,0,11,35,340,5.4,347,135,36904.51,,,,,,,,0.0,409.0,254.0,1.0,False
477829,285023_20014,Dylan Batubinsika,Congo DR,DF,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
477853,285023_20014,Gedeon Kalulu,Congo DR,DF,0,0,0,0,0,0,0.0,0.0,0,0,0,3,3,0,0,0,0,0,0,6,83,0,0,1,0,0,0,,,,3,1,2,0,1,2,0,4,0,11,1.7,20,6,1186.84,,,,,,,,0.0,10.0,528.0,0.0,False
477833,285023_20014,Joris Kayembe,Congo DR,DF,0,1,0,0,1,0,0.0,0.0,0,0,4,20,5,0,1,0,0,0,0,24,79,3,67,4,25,0,0,,,,15,4,7,4,2,13,1,7,7,55,6.28,88,34,7372.37,,,,,,,,0.0,69.0,726.0,0.0,False
504329,285023_20014,Steve Kapuadi,Congo DR,DF,0,1,0,1,0,1,0.08,0.0,0,0,6,18,6,2,0,0,0,0,0,55,84,0,0,0,0,1,0,,,,22,3,1,18,7,15,0,2,11,114,2.9,211,60,19496.83,,,,,,,,0.0,201.0,985.0,0.0,False
510989,285023_20014,Brian Cipenga,Congo DR,FW,1,6,17,2,4,0,0.23,4.32,1,0,10,72,14,2,1,0,0,0,1,47,60,11,18,12,8,0,0,,,,45,29,11,5,15,30,3,49,48,154,3.34,210,112,17763.24,,,,,,,,1.0,160.0,104.0,0.0,False
336425,285023_20014,Cedric Bakambu,Congo DR,FW,0,3,0,1,2,1,0.24,0.0,0,0,7,80,4,2,1,0,0,0,4,23,70,1,0,1,0,0,0,,,,155,91,64,0,128,27,2,29,29,63,4.6,256,117,21517.52,,,,,,,,0.0,210.0,1005.0,0.0,False
477859,285023_20014,Fiston Mayele,Congo DR,FW,1,5,20,4,1,1,0.72,1.39,0,0,3,23,0,1,1,0,0,0,1,11,64,0,0,0,0,0,0,,,,21,13,8,0,17,4,2,16,18,35,3.03,72,35,5777.74,,,,,,,,1.0,55.0,84.0,0.0,False
336439,285023_20014,Gael Kakuta,Congo DR,FW,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
426506,285023_20014,Meschack Elia,Congo DR,FW,2,2,0,0,2,0,0.05,0.0,0,0,1,25,3,2,0,0,0,0,0,14,93,2,0,5,60,0,0,,,,14,6,8,0,3,11,3,12,9,41,3.31,86,41,6530.78,,,,,,,,0.0,59.0,187.0,1.0,False
477835,285023_20014,Simon Banza,Congo DR,FW,0,0,0,0,0,0,0.0,0.0,0,0,3,25,3,1,0,0,0,0,0,6,67,0,0,0,0,1,0,,,,24,17,7,0,20,4,1,4,7,14,3.47,70,23,5130.52,,,,,,,,0.0,49.0,670.0,0.0,False
441316,285023_20014,Yoane Wissa,Congo DR,FW,3,11,27,7,4,2,1.79,1.68,0,0,11,118,5,5,9,0,0,0,1,69,87,2,0,5,40,0,0,,,,127,52,64,11,103,24,3,50,81,195,6.07,384,140,41481.27,26.0,353.0,186.0,6.200076103210449,4.519561290740967,5.6778717041015625,,3.0,409.0,19.0,0.0,True
441313,285023_20014,Lionel Mpasi,Congo DR,GK,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,139,68,0,0,5,0,0,0,15.0,83.0,70.0,30,0,0,30,17,13,0,0,5,248,2.77,37,7,18909.7,,,,,,,,0.0,409.0,1242.0,0.0,False
514171,285023_20014,Matthieu Epolo,Congo DR,GK,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
486196,285023_20014,Timothy Fayulu,Congo DR,GK,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
477864,285023_20014,Aaron Tshibola,Congo DR,MF,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
448128,285023_20014,Charles Pickel,Congo DR,MF,0,1,0,1,0,0,0.1,0.0,0,0,3,25,3,2,1,1,0,0,0,22,86,0,0,0,0,2,50,,,,24,6,10,8,9,15,0,4,11,46,3.67,77,35,5540.28,,,,,,,,0.0,45.0,661.0,0.0,False
433161,285023_20014,Edo Kayembe,Congo DR,MF,1,2,0,0,2,0,0.1,0.0,0,0,20,116,20,5,3,0,0,0,0,41,85,2,0,1,0,0,0,,,,64,7,37,20,42,22,1,18,37,108,5.34,297,86,20579.44,,,,,,,,0.0,177.0,947.0,0.0,False
424119,285023_20014,Nathanael Mbuku,Congo DR,MF,2,3,0,0,3,0,0.13,0.0,5,0,6,67,8,4,8,1,0,0,0,45,78,14,21,6,83,0,0,,,,45,12,26,7,11,34,0,27,36,134,5.33,243,74,18838.49,119.0,334.0,89.0,5.090838432312012,4.752577304840088,6.146090984344482,,0.0,163.0,922.0,0.0,True
494458,285023_20014,Ngalayel Mukau,Congo DR,MF,0,1,0,0,1,0,0.06,0.0,0,0,10,125,9,3,4,0,0,0,1,69,87,0,0,1,100,0,0,,,,62,11,35,16,39,23,0,19,41,164,7.25,383,105,26619.43,,,,,,,,0.0,220.0,1014.0,0.0,False
486147,285023_20014,Noah Sadiki,Congo DR,MF,0,0,0,0,0,0,0.0,0.0,0,0,12,135,17,2,3,2,0,0,0,116,89,1,100,3,33,0,0,,,,148,9,96,43,109,39,0,20,47,242,6.86,420,141,33931.45,,,,,,,,0.0,297.0,1104.0,0.0,False
433076,285023_20014,Samuel Moutoussamy,Congo DR,MF,0,3,0,0,3,0,0.13,0.0,0,0,39,114,31,8,1,1,0,0,0,147,83,1,100,6,17,4,100,,,,146,8,79,59,109,37,1,14,62,320,7.17,613,169,42992.72,,,,,,,,0.0,360.0,1198.0,0.0,False
441317,285023_20014,Theo Bongonda,Congo DR,MF,0,1,0,1,0,0,0.04,0.0,1,0,1,19,2,0,1,0,0,0,0,13,69,2,0,2,0,0,0,,,,8,5,2,1,6,2,0,6,11,40,3.44,55,24,5477.05,,,,,,,,0.0,47.0,667.0,0.0,False
372424,285023_43938,Duje Caleta Car,Croatia,DF,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
433667,285023_43938,Josip Stanisic,Croatia,DF,0,0,0,0,0,0,0.0,0.0,0,0,19,75,17,0,3,0,0,0,0,162,86,5,20,9,67,3,100,,,,163,41,56,66,30,133,3,22,51,322,6.19,418,196,42580.9,,,,,,,,0.0,413.0,256.0,1.0,False
448171,285023_43938,Josip Sutalo,Croatia,DF,0,1,0,1,0,0,0.06,0.0,0,0,4,17,9,2,1,0,0,0,0,267,90,0,0,4,0,7,71,,,,41,0,2,39,22,19,0,2,43,570,5.96,410,118,40954.87,,,,,,,,0.0,413.0,1249.0,0.0,False
448180,285023_43938,Josko Gvardiol,Croatia,DF,0,1,0,1,0,0,0.18,0.0,0,0,2,24,6,2,3,0,0,0,0,89,87,0,0,7,57,2,50,,,,10,2,3,5,2,8,0,8,28,187,6.86,238,88,18796.01,,,,,,,,0.0,177.0,948.0,0.0,False
448164,285023_43938,Kristijan Jakic,Croatia,DF,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
499290,285023_43938,Luka Vuskovic,Croatia,DF,0,0,0,0,0,0,0.0,0.0,0,0,0,3,2,1,1,0,0,0,0,43,88,0,0,1,0,0,0,,,,8,0,1,7,5,3,0,0,2,94,1.47,81,21,7008.12,,,,,,,,0.0,71.0,731.0,0.0,False
448174,285023_43938,Marin Pongracic,Croatia,DF,0,1,0,1,0,1,0.05,0.0,0,0,6,13,7,3,0,0,0,0,0,200,91,0,0,1,0,1,100,,,,17,2,1,14,11,6,0,2,28,423,4.19,280,102,28983.18,,,,,,,,0.0,311.0,1160.0,0.0,False
389740,285023_43938,Martin Erlic,Croatia,DF,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
336472,285023_43938,Andrej Kramaric,Croatia,FW,0,1,0,0,1,0,0.01,0.0,0,0,0,24,1,0,0,0,0,0,1,20,85,2,0,2,50,0,0,,,,47,18,22,7,32,15,0,10,9,47,5.44,163,50,10055.36,,,,,,,,0.0,81.0,756.0,0.0,False
430070,285023_43938,Ante Budimir,Croatia,FW,1,3,33,3,0,1,0.46,2.18,0,0,13,76,13,6,4,0,0,0,0,10,60,0,0,2,0,0,0,,,,76,65,10,1,68,8,1,14,16,37,4.99,180,94,18722.29,60.0,316.0,288.0,5.6973395347595215,4.881691932678223,5.199741840362549,,1.0,168.0,105.0,0.0,True
485068,285023_43938,Igor Matanovic,Croatia,FW,2,4,0,3,1,2,0.12,0.0,0,0,6,49,10,4,3,0,0,0,1,14,79,0,0,0,0,0,0,,,,36,15,19,2,33,3,0,22,16,44,4.63,164,73,12766.79,,,,,,,,0.0,125.0,863.0,0.0,False
359381,285023_43938,Ivan Perisic,Croatia,FW,2,2,50,2,0,1,0.32,3.15,2,0,12,88,13,4,1,2,0,0,0,150,88,19,16,9,56,1,100,,,,135,67,47,21,34,101,10,44,57,335,6.04,452,183,41581.7,83.0,184.0,106.0,5.5156073570251465,5.471846103668213,6.049746036529541,,1.0,413.0,75.0,1.0,True
482931,285023_43938,Marco Pasalic,Croatia,FW,2,3,0,3,0,0,0.52,0.0,1,0,5,40,7,0,2,0,0,0,2,37,62,12,8,9,89,2,50,,,,42,21,17,4,9,33,6,33,32,115,5.44,142,82,12958.46,,,,,,,,0.0,114.0,843.0,0.0,False
389754,285023_43938,Petar Musa,Croatia,FW,1,1,100,1,0,0,0.34,2.91,0,0,9,76,11,1,1,0,0,0,0,11,64,0,0,3,33,0,0,,,,43,33,9,1,38,5,0,10,13,29,3.35,160,61,13217.92,,,,,,,,1.0,119.0,97.0,0.0,False
448179,285023_43938,Dominik Kotarski,Croatia,GK,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
369029,285023_43938,Dominik Livakovic,Croatia,GK,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,129,74,0,0,0,0,0,0,12.0,80.0,68.0,5,0,0,5,2,3,0,0,8,235,2.52,30,5,17297.82,,,,,,,,0.0,413.0,1250.0,0.0,False
514526,285023_43938,Ivor Pandur,Croatia,GK,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
241559,285023_43938,Luka Modric,Croatia,MF,0,1,0,1,0,1,0.05,0.0,7,0,16,48,12,4,3,1,0,0,0,248,91,9,44,9,44,2,100,,,,141,14,47,80,114,27,1,13,50,509,6.08,401,122,36541.56,,,,,,,,0.0,360.0,241.0,1.0,False
448160,285023_43938,Luka Sucic,Croatia,MF,0,1,0,0,1,0,0.04,0.0,0,0,1,7,0,0,0,0,0,0,0,3,33,0,0,1,0,0,0,,,,5,3,1,1,4,1,1,1,3,10,1.76,31,17,2774.75,,,,,,,,0.0,23.0,590.0,0.0,False
380005,285023_43938,Mario Pasalic,Croatia,MF,1,4,0,1,3,1,0.36,0.0,0,0,7,23,8,2,0,0,0,0,1,50,90,0,0,1,100,0,0,,,,31,3,17,11,23,8,0,9,22,119,6.43,218,78,16317.24,,,,,,,,0.0,158.0,914.0,0.0,False
482774,285023_43938,Martin Baturina,Croatia,MF,1,3,33,0,3,0,0.1,10.18,2,0,17,119,8,1,14,0,0,0,0,93,86,10,20,8,50,1,100,,,,119,40,62,17,59,60,3,53,74,240,6.58,489,175,37805.67,67.0,201.0,120.0,5.616047382354736,5.41038179397583,5.951844215393066,,1.0,344.0,149.0,0.0,True
339987,285023_43938,Mateo Kovacic,Croatia,MF,4,5,0,1,4,0,0.46,0.0,0,0,7,95,16,3,3,0,0,0,0,208,95,0,0,3,67,2,100,,,,88,4,27,57,60,28,1,15,86,442,6.73,354,108,32503.08,,,,,,,,0.0,293.0,230.0,1.0,False
389753,285023_43938,Nikola Moro,Croatia,MF,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
409191,285023_43938,Nikola Vlasic,Croatia,MF,1,3,33,2,1,1,0.2,5.07,0,0,14,82,9,5,0,0,0,0,2,40,83,3,67,3,67,0,0,,,,67,30,28,9,38,29,1,22,45,105,5.15,263,96,22011.41,,,,,,,,1.0,204.0,113.0,0.0,False
485066,285023_43938,Petar Sucic,Croatia,MF,2,3,33,1,2,0,0.14,7.07,0,0,11,152,25,7,6,1,0,0,1,127,87,6,17,5,20,1,100,,,,164,44,73,47,98,66,6,43,62,294,7.0,548,158,39444.7,55.0,275.0,169.0,5.77211332321167,5.098548889160156,5.762997150421143,,1.0,338.0,71.0,1.0,True
485065,285023_43938,Toni Fruk,Croatia,MF,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
511141,285023_1895293,Armando Obispo,Curaçao,DF,0,0,0,0,0,0,0.0,0.0,0,0,4,24,9,1,0,0,0,0,1,97,90,0,0,1,100,1,100,,,,16,0,4,12,8,8,0,1,21,214,5.34,189,65,26713.78,,,,,,,,0.0,300.0,1114.0,0.0,False
506471,285023_1895293,Deveron Fonville,Curaçao,DF,0,0,0,0,0,0,0.0,0.0,0,0,9,73,19,2,3,0,0,0,0,66,83,0,0,3,33,0,0,,,,17,5,8,4,3,14,0,9,53,151,5.89,239,132,25516.75,,,,,,,,0.0,260.0,1057.0,0.0,False
401023,285023_1895293,Joshua Brenet,Curaçao,DF,0,0,0,0,0,0,0.0,0.0,0,0,17,65,6,0,1,0,0,0,1,63,78,1,0,3,33,0,0,,,,44,18,20,6,8,36,1,10,32,121,3.96,191,97,19154.29,,,,,,,,0.0,193.0,972.0,0.0,False
431698,285023_1895293,Jurien Gaari,Curaçao,DF,0,2,0,1,1,1,0.11,0.0,0,0,8,30,14,4,1,1,0,0,0,54,76,0,0,1,0,0,0,,,,21,0,2,19,11,10,0,3,24,114,3.83,151,71,17250.25,,,,,,,,0.0,180.0,952.0,0.0,False
398569,285023_1895293,Riechedly Bazoer,Curaçao,DF,0,0,0,0,0,0,0.0,0.0,0,0,1,11,3,2,0,0,0,0,0,36,86,0,0,0,0,1,100,,,,18,0,3,15,9,9,0,1,4,71,1.69,60,15,8506.82,,,,,,,,0.0,100.0,809.0,0.0,False
466361,285023_1895293,Roshon Van Eijma,Curaçao,DF,0,0,0,0,0,0,0.0,0.0,0,0,1,5,3,0,0,0,0,0,0,1,100,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,2,1.82,18,5,1852.02,,,,,,,,0.0,20.0,577.0,0.0,False
466350,285023_1895293,Sherel Floranus,Curaçao,DF,0,2,0,1,1,0,0.17,0.0,0,0,16,95,25,2,0,0,0,0,1,112,85,0,0,3,33,1,100,,,,33,10,11,12,14,19,0,8,42,232,5.97,320,116,29893.73,,,,,,,,0.0,300.0,1114.0,0.0,False
485379,285023_1895293,Shurandy Sambo,Curaçao,DF,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,100,0,0,0,0,0,0,,,,2,0,1,1,1,1,0,0,0,7,2.18,9,4,726.32,,,,,,,,0.0,6.0,516.0,0.0,False
466346,285023_1895293,Brandley Kuwas,Curaçao,FW,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,4,75,1,0,1,0,0,0,,,,5,3,2,0,2,3,0,6,2,11,2.51,16,7,839.63,,,,,,,,0.0,6.0,515.0,0.0,False
466372,285023_1895293,Gervane Kastaneer,Curaçao,FW,0,1,0,0,1,0,0.03,0.0,0,0,0,17,3,2,0,2,0,0,0,9,78,0,0,0,0,0,0,,,,12,11,1,0,8,4,0,7,6,19,5.92,44,21,4460.43,,,,,,,,0.0,45.0,660.0,0.0,False
466363,285023_1895293,Jearl Margaritha,Curaçao,FW,0,1,0,1,0,0,0.05,0.0,0,0,3,23,1,0,0,0,0,0,0,8,100,0,0,0,0,0,0,,,,17,11,6,0,9,8,2,7,9,19,4.54,62,36,5685.6,,,,,,,,0.0,50.0,681.0,0.0,False
424047,285023_1895293,Jeremy Antonisse,Curaçao,FW,0,1,0,1,0,0,0.05,0.0,2,0,1,39,3,0,0,0,0,0,0,35,71,6,50,2,0,1,100,,,,33,10,18,5,21,12,0,11,14,82,4.85,145,55,10361.23,,,,,,,,0.0,85.0,760.0,0.0,False
407680,285023_1895293,Juergen Locadia,Curaçao,FW,0,1,0,1,0,0,0.08,0.0,0,0,7,76,4,3,4,0,0,0,2,48,77,0,0,1,100,1,100,,,,67,47,20,0,44,23,2,42,42,108,5.71,227,92,23793.05,,,,,,,,0.0,250.0,1042.0,0.0,False
466352,285023_1895293,Kenji Gorre,Curaçao,FW,0,0,0,0,0,0,0.0,0.0,0,0,0,8,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,2,0,2,0,1,1,0,3,1,5,2.2,32,8,2257.01,,,,,,,,0.0,20.0,578.0,0.0,False
424056,285023_1895293,Sontje Hansen,Curaçao,FW,1,1,0,0,1,0,0.03,0.0,0,0,2,31,1,0,0,0,0,0,0,6,83,0,0,0,0,0,0,,,,21,15,6,0,13,8,1,7,7,20,1.96,59,26,4910.75,,,,,,,,0.0,50.0,675.0,0.0,False
506473,285023_1895293,Tyrese Noslin,Curaçao,FW,0,0,0,0,0,0,0.0,0.0,0,0,0,7,2,0,2,0,0,0,0,9,56,3,33,1,0,0,0,,,,12,4,5,3,2,10,2,4,10,25,2.51,42,19,2453.07,,,,,,,,0.0,19.0,574.0,0.0,False
390650,285023_1895293,Eloy Room,Curaçao,GK,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,89,54,0,0,1,0,0,0,21.0,81.0,72.0,9,0,0,9,3,6,0,0,3,160,3.12,15,1,15611.7,,,,,,,,0.0,300.0,1114.0,0.0,False
466382,285023_1895293,Trevor Doornbusch,Curaçao,GK,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
466370,285023_1895293,Tyrick Bodak,Curaçao,GK,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
485324,285023_1895293,Arjany Martha,Curaçao,MF,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
466359,285023_1895293,Godfried Roemeratoe,Curaçao,MF,0,0,0,0,0,0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0,3,33,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,1,7,2.36,19,6,1454.14,,,,,,,,0.0,12.0,534.0,0.0,False
466317,285023_1895293,Juninho Bacuna,Curaçao,MF,1,5,0,2,3,1,0.33,0.0,2,0,16,148,21,6,3,2,0,0,0,75,80,5,20,4,25,1,100,,,,45,13,27,5,25,20,4,36,71,201,6.17,305,142,28744.95,,,,,,,,0.0,280.0,1081.0,0.0,False
466365,285023_1895293,Kevin Felida,Curaçao,MF,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
466340,285023_1895293,Leandro Bacuna,Curaçao,MF,1,6,0,3,3,2,0.33,0.0,1,0,18,110,17,3,3,1,0,0,0,125,86,4,0,4,25,1,100,,,,62,5,33,24,41,21,0,24,60,291,5.88,315,88,29455.81,,,,,,,,0.0,300.0,1114.0,0.0,False
494989,285023_1895293,Livano Comenencia,Curaçao,MF,2,5,20,2,3,0,0.31,3.25,0,0,13,102,19,4,1,1,0,0,0,62,81,1,100,4,50,0,0,,,,69,6,42,21,50,19,1,11,44,160,6.88,342,117,28808.06,,,,,,,,1.0,253.0,122.0,0.0,False
485347,285023_1895293,Tahith Chong,Curaçao,MF,2,4,0,2,2,0,0.2,0.0,0,0,5,113,9,3,13,0,0,0,0,61,84,0,0,11,64,0,0,,,,116,31,78,7,73,43,4,38,78,169,6.14,293,107,27318.08,,,,,,,,0.0,267.0,1064.0,0.0,False
483936,285023_43995,David Doudera,Czechia,DF,0,4,0,1,3,0,0.05,0.0,0,0,1,23,0,0,1,0,0,0,0,47,72,4,25,3,0,0,0,,,,23,10,10,3,7,16,0,10,20,107,2.09,114,34,10486.58,,,,,,,,0.0,100.0,800.0,0.0,False
483990,285023_43995,David Jurasek,Czechia,DF,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
433755,285023_43995,David Zima,Czechia,DF,0,0,0,0,0,0,0.0,0.0,0,0,0,4,1,0,0,0,0,0,0,7,86,0,0,0,0,0,0,,,,2,0,1,1,1,1,0,0,1,16,2.36,23,9,2311.48,,,,,,,,0.0,19.0,571.0,0.0,False
441166,285023_43995,Jaroslav Zeleny,Czechia,DF,0,1,0,1,0,1,0.02,0.0,0,0,6,36,3,0,2,0,0,0,0,47,74,2,50,1,0,0,0,,,,21,8,11,2,6,15,2,15,11,105,4.33,162,69,15481.55,,,,,,,,0.0,142.0,886.0,0.0,False
