player_id,team_id,player_name,team,position,offers_to_receive_total,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,receptions_in_behind,receptions_between_midfield_and_defensive_line,receptions_under_pressure,number_of_involvements,source_tab,story_id,classification
430601,285023_43924,Gabriel Magalhaes,Brazil,DF,44,0,2,42,22,22,0,1,19,802,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
401378,285023_43948,Jonathan Tah,Germany,DF,52,2,1,49,37,15,0,4,59,794,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
386413,285023_43948,Joshua Kimmich,Germany,DF,100,6,21,73,45,55,1,10,73,778,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
489517,285023_43960,Jan Paul Van Hecke,Netherlands,DF,43,2,3,38,13,30,0,5,48,739,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
332946,285023_43924,Marquinhos,Brazil,DF,54,2,1,51,28,26,0,3,26,738,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
397786,285023_43960,Virgil Van Dijk,Netherlands,DF,35,0,1,34,17,18,1,4,40,718,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
411375,285023_43969,Rodri,Spain,MF,160,3,41,116,111,49,1,19,136,712,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
400721,285023_43872,Achraf Hakimi,Morocco,DF,200,60,94,46,78,122,11,72,111,706,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
485740,285023_43872,Neil El Aynaoui,Morocco,MF,261,34,74,153,188,73,1,20,126,691,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
395113,285023_43843,Ramy Bensebaini,Algeria,DF,64,0,1,63,30,34,0,1,54,644,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
376285,285023_43843,Aissa Mandi,Algeria,DF,24,3,3,18,8,16,0,0,20,628,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
335999,285023_43969,Aymeric Laporte,Spain,DF,69,4,2,63,31,38,0,2,31,621,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
474973,285023_43969,Pau Cubarsi,Spain,DF,83,0,0,83,50,33,0,2,46,618,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
430669,285023_43948,Florian Wirtz,Germany,MF,218,71,100,47,96,122,4,117,99,599,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
506039,285023_43883,Ime Okon,South Africa,DF,52,1,2,49,14,38,0,3,46,582,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
441149,285023_43963,Vitinha,Portugal,MF,132,5,47,80,98,34,0,8,55,579,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
484849,285023_43948,Aleksandar Pavlovic,Germany,MF,158,4,54,100,119,39,0,20,67,548,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
403049,285023_43942,Ezri Konsa,England,DF,76,1,3,72,48,28,0,1,31,533,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
405178,285023_43971,Manuel Akanji,Switzerland,DF,41,0,1,40,18,23,1,3,48,525,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
422657,285023_43960,Frenkie De Jong,Netherlands,MF,143,2,32,109,106,37,0,8,69,519,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
389876,285023_43946,Dayot Upamecano,France,DF,47,1,1,45,23,24,0,3,40,516,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
484082,285023_43972,Abdulkerim Bardakci,Türkiye,DF,25,2,1,22,11,14,1,2,24,516,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
379955,285023_43948,Antonio Ruediger,Germany,DF,11,0,1,10,5,6,0,2,19,514,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
311558,285023_43971,Granit Xhaka,Switzerland,MF,147,1,51,95,103,44,0,18,49,508,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
335656,285023_43924,Danilo,Brazil,DF,170,38,34,98,31,139,4,18,39,504,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
492315,285023_43822,Lee Gihyuk,Korea Republic,MF,70,0,7,63,21,49,0,2,71,500,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
424036,285023_43927,Pedro Vite,Ecuador,MF,239,11,102,126,143,96,1,24,69,499,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
448171,285023_43938,Josip Sutalo,Croatia,DF,32,0,0,32,16,16,0,2,41,498,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
428885,285023_43927,Moises Caicedo,Ecuador,MF,133,7,54,72,103,30,0,22,55,497,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
485655,285023_43946,Michael Olise,France,FW,129,23,75,31,89,40,2,36,74,494,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
423646,285023_43969,Pedri,Spain,MF,180,25,61,94,131,49,5,32,78,486,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
367981,285023_43924,Douglas Santos,Brazil,DF,68,23,23,22,22,46,7,40,72,484,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
398509,285023_43971,Nico Elvedi,Switzerland,DF,27,1,7,19,10,17,0,2,45,482,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
402893,285023_43930,Mathias Olivera,Uruguay,DF,36,8,8,20,14,22,1,10,40,480,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
433635,285023_43899,Stephen Eustaquio,Canada,MF,154,18,46,90,87,67,1,27,88,477,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
332314,285023_43879,Idrissa Gana Gueye,Senegal,MF,92,6,39,47,62,30,2,9,75,475,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
504199,285023_43883,Mbekezeli Mbokazi,South Africa,DF,29,5,6,18,13,16,0,4,29,466,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
448607,285023_43872,Chadi Riad,Morocco,DF,77,0,3,74,48,29,0,2,22,464,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
379939,285023_43843,Nabil Bentaleb,Algeria,MF,48,0,13,35,40,8,0,5,41,464,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
395088,285023_43822,Kim Minjae,Korea Republic,DF,33,0,0,33,20,13,0,2,43,459,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
395084,285023_43822,Hwang Inbeom,Korea Republic,MF,177,12,64,101,135,42,3,11,68,459,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
484087,285023_43972,Arda Guler,Türkiye,FW,268,40,122,106,157,111,6,46,89,455,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
448612,285023_43872,Bilal El Khannouss,Morocco,MF,122,31,71,20,46,76,8,63,99,443,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
395986,285023_43883,Ronwen Williams,South Africa,GK,60,0,0,60,42,18,0,0,8,443,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
481610,285023_43942,Elliot Anderson,England,MF,182,5,38,139,136,46,1,5,83,441,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
404353,285023_43948,Leroy Sane,Germany,MF,148,55,73,20,36,112,2,94,122,439,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
395206,285023_43963,Bruno Fernandes,Portugal,MF,172,33,94,45,107,65,3,54,67,438,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
483304,285023_43970,Gustaf Lagerbielke,Sweden,DF,37,0,7,30,4,33,0,8,31,438,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
395283,285023_43970,Victor Lindelof,Sweden,DF,30,0,3,27,14,16,0,4,20,436,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
448557,285023_43819,Daichi Kamada,Japan,MF,212,19,92,101,134,78,0,34,52,436,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:1
489704,285023_43963,Renato Veiga,Portugal,DF,34,1,0,33,8,26,0,0,18,436,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
405841,285023_43942,Marc Guehi,England,DF,37,1,2,34,18,19,0,1,16,435,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
430707,285023_43946,Jules Kounde,France,DF,108,46,28,34,44,64,3,30,29,434,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
430690,285023_43879,Moussa Niakhate,Senegal,DF,51,2,0,49,25,26,0,4,44,434,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
403616,285023_43883,Teboho Mokoena,South Africa,MF,144,13,50,81,89,55,1,12,87,428,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
404645,285023_43961,Sander Berge,Norway,MF,71,2,21,48,61,10,1,18,80,427,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
448360,285023_43935,Brandon Mechele,Belgium,DF,47,5,5,37,23,24,1,8,46,427,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
442434,285023_43967,Lewis Ferguson,Scotland,MF,210,1,73,136,146,64,0,1,44,427,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
386013,285023_43926,Davinson Sanchez,Colombia,DF,33,0,1,32,10,23,0,6,32,426,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
369304,285023_43972,Hakan Calhanoglu,Türkiye,MF,79,8,27,44,53,26,2,9,54,420,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
403083,285023_43872,Issa Diop,Morocco,DF,22,1,0,21,7,15,0,2,12,420,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
441307,285023_43872,Azzedine Ounahi,Morocco,MF,205,44,76,85,123,82,2,48,63,418,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
403274,285023_43819,Hiroki Ito,Japan,DF,81,9,19,53,16,65,1,11,46,417,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
477795,285023_43843,Fares Chaibi,Algeria,MF,163,30,69,64,101,62,4,36,70,415,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
485760,285023_43872,Ayyoub Bouaddi,Morocco,MF,127,16,32,79,83,44,0,12,78,413,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
371609,285023_43854,Franck Kessie,Côte d'Ivoire,MF,130,27,59,44,101,29,4,31,83,413,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
411726,285023_43924,Lucas Paqueta,Brazil,MF,192,22,89,81,110,82,1,20,78,412,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
448290,285023_43927,Willian Pacho,Ecuador,DF,41,0,0,41,25,16,0,1,29,412,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
403642,285023_43879,Krepin Diatta,Senegal,DF,53,11,16,26,8,45,3,18,67,411,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
441252,285023_43899,Alistair Johnston,Canada,DF,142,41,43,58,36,106,7,39,64,410,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
433195,285023_43963,Nuno Mendes,Portugal,DF,74,29,33,12,22,52,8,42,51,409,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
402047,285023_43946,Adrien Rabiot,France,MF,51,15,10,26,33,18,3,10,34,407,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
423874,285023_43822,Lee Hanbeom,Korea Republic,DF,53,6,8,39,3,50,1,10,33,403,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
308386,285023_43924,Casemiro,Brazil,MF,82,3,25,54,64,18,1,7,67,402,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
461788,285023_43855,Marawan Attia,Egypt,MF,114,4,31,79,61,53,0,15,59,401,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
463902,285023_43926,Gustavo Puerta,Colombia,DF,140,26,58,56,68,72,2,24,58,399,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
405893,285023_43946,Aurelien Tchouameni,France,MF,78,1,12,65,62,16,1,3,21,398,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
241559,285023_43938,Luka Modric,Croatia,MF,115,12,32,71,96,19,1,9,23,397,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
386538,285023_43930,Rodrigo Bentancur,Uruguay,MF,140,23,57,60,111,29,1,24,82,396,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
430605,285023_43924,Bruno Guimaraes,Brazil,MF,282,41,132,109,213,69,4,43,78,396,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
463218,285023_43883,Khuliso Mudau,South Africa,DF,62,30,25,7,17,45,6,17,64,394,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
398680,285023_43946,Ousmane Dembele,France,FW,71,24,29,18,29,42,9,60,38,393,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
430831,285023_43854,Ibrahim Sangare,Côte d'Ivoire,MF,54,2,20,32,38,16,0,9,78,391,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
418715,285023_43914,Jose Cordoba,Panama,DF,35,0,2,33,23,12,0,4,29,387,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
419177,285023_43946,William Saliba,France,DF,34,0,0,34,16,18,1,1,12,382,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
269058,285023_43926,James Rodriguez,Colombia,MF,112,15,67,30,54,58,3,40,57,381,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
441240,285023_43914,Andres Andrade,Panama,DF,91,3,24,64,21,70,1,2,71,380,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
371958,285023_43899,Derek Cornelius,Canada,DF,14,2,2,10,6,8,1,8,35,379,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
436612,285023_43960,Denzel Dumfries,Netherlands,DF,82,40,29,13,18,64,13,44,56,379,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
430735,285023_43969,Marc Cucurella,Spain,DF,151,69,40,42,40,111,11,54,67,377,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
418490,285023_43822,Lee Kangin,Korea Republic,MF,161,12,71,78,62,99,0,42,108,376,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
431696,285023_43899,Richie Laryea,Canada,DF,98,39,32,27,42,56,6,24,58,375,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
419108,285023_43930,Sebastian Caceres,Uruguay,DF,31,1,0,30,18,13,0,4,20,373,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
510922,285023_43854,Yan Diomande,Côte d'Ivoire,FW,134,24,92,18,45,89,6,88,106,372,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
430477,285023_43855,Ahmed Fatouh,Egypt,DF,77,19,25,33,21,56,2,23,57,370,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
430628,285023_43922,Alexis Mac Allister,Argentina,MF,62,2,19,41,48,14,1,5,75,370,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
402021,285023_43971,Remo Freuler,Switzerland,MF,150,28,59,63,114,36,3,16,63,368,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
423595,285023_43978,Marko Stamenic,New Zealand,MF,98,6,26,66,66,32,0,9,53,364,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
313559,285023_43971,Ricardo Rodriguez,Switzerland,DF,64,30,21,13,10,54,3,23,39,362,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
491244,285023_43961,Torbjorn Heggem,Norway,DF,58,0,7,51,20,38,1,3,36,362,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
