player_id,team_id,player_name,team,position,assists,attempt_at_goal_on_target,attempt_at_goal,attempt_at_goal_conversion_rate,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_outside_the_penalty_area,headed_attempt_at_goal,xg,xg_goal_effiency_rate,corners,source_tab,story_id,classification
390541,285023_43819,Shogo Taniguchi,Japan,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
433526,285023_43820,Mohammad Abuhasheesh,Jordan,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
407993,285023_43835,Mohamed Kanno,Saudi Arabia,MF,0,1,2,0,1,1,1,0.06,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
397753,285023_43822,Jo Hyeonwoo,Korea Republic,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
405530,285023_43819,Zion Suzuki,Japan,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
523333,285023_43835,Ala Alhajji,Saudi Arabia,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
403335,285023_43835,Hassan Altambakti,Saudi Arabia,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
409241,285023_43850,Diney Borges,Cabo Verde,DF,0,1,2,0,1,1,1,0.13,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
390525,285023_43822,Lee Jaesung,Korea Republic,MF,0,1,2,0,2,0,1,0.14,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
430698,285023_43843,Houssem Aouar,Algeria,MF,0,0,1,0,0,1,0,0.06,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
405877,285023_43843,Amine Gouiri,Algeria,FW,0,2,3,33,2,1,0,0.62,1.61x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:7
475921,285023_43817,Amirmohammad Razaghinia,IR Iran,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
379886,285023_43817,Alireza Jahanbakhsh,IR Iran,MF,0,0,1,0,1,0,0,0.04,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
345059,285023_43834,Abdulaziz Hatem,Qatar,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
386366,285023_43834,Almoez Ali,Qatar,FW,0,1,1,0,1,0,1,0.05,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
433585,285023_43818,Ibrahim Bayesh,Iraq,MF,0,0,1,0,1,0,0,0.45,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
288961,285023_43817,Ehsan Hajisafi,IR Iran,DF,0,0,1,0,0,1,0,0.08,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
389437,285023_43820,Ehsan Haddad,Jordan,DF,0,0,1,0,1,0,0,0.03,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
477770,285023_43850,Pico Lopes,Cabo Verde,DF,0,0,1,0,1,0,1,0.09,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
436628,285023_43818,Ali Alhamadi,Iraq,FW,0,0,6,0,4,2,2,0.95,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
376285,285023_43843,Aissa Mandi,Algeria,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
353251,285023_43834,Ahmed Alaaeldin,Qatar,FW,0,1,1,0,1,0,0,0.13,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
477835,285023_20014,Simon Banza,Congo DR,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
386348,285023_43834,Assim Madibo,Qatar,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
426357,285023_20014,Aaron Wan Bissaka,Congo DR,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
395113,285023_43843,Ramy Bensebaini,Algeria,DF,0,0,1,0,1,0,1,0.03,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
354861,285023_43834,Karim Boudiaf,Qatar,MF,0,0,1,0,0,1,0,0.02,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
434024,285023_43818,Munaf Younus,Iraq,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
402817,285023_43822,Paik Seungho,Korea Republic,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
426506,285023_20014,Meschack Elia,Congo DR,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
314255,285023_43817,Hossein Hosseini,IR Iran,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
336439,285023_20014,Gael Kakuta,Congo DR,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
371736,285023_43817,Saeid Ezatolahi,IR Iran,MF,0,2,4,0,1,3,1,0.19,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
434029,285023_43818,Ali Yousif,Iraq,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
356673,285023_43834,Lucas Mendes,Qatar,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
430407,285023_43819,Daizen Maeda,Japan,MF,0,1,2,50,2,0,1,0.79,1.27x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
431223,285023_43820,Abdallah Alfakhori,Jordan,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
430401,285023_43819,Tsuyoshi Watanabe,Japan,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
379939,285023_43843,Nabil Bentaleb,Algeria,MF,0,0,1,0,0,1,0,0.02,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
389879,285023_43843,Luca Zidane,Algeria,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
433724,285023_43850,Willy Semedo,Cabo Verde,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
386347,285023_43834,Akram Afif,Qatar,FW,0,0,2,0,1,1,0,0.16,0x,7,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
416989,285023_43817,Ali Alipour,IR Iran,FW,0,0,1,0,1,0,0,0.04,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
434025,285023_43818,Zaid Tahseen,Iraq,DF,0,0,2,0,1,1,1,0.21,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
441313,285023_20014,Lionel Mpasi,Congo DR,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
431225,285023_43820,Yazan Alarab,Jordan,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
434026,285023_43818,Zidane Iqbal,Iraq,MF,0,0,0,0,0,0,0,0.0,0x,1,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
385067,285023_43834,Boualem Khoukhi,Qatar,DF,0,0,2,0,0,2,0,0.07,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
385070,285023_43834,Mohammed Muntari,Qatar,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
346743,285023_43817,Shoja Khalilzadeh,IR Iran,DF,0,0,1,0,1,0,1,0.08,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
401924,285023_43835,Hassan Kadish,Saudi Arabia,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
511009,285023_43843,Rafik Belghali,Algeria,DF,0,0,1,0,0,1,0,0.01,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
441316,285023_20014,Yoane Wissa,Congo DR,FW,0,1,3,33,2,1,1,0.24,4.12x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
396885,285023_43835,Mohammed Alowais,Saudi Arabia,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
481180,285023_43817,Shahriyar Moghanloo,IR Iran,FW,0,0,3,0,2,1,1,0.51,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
520072,285023_43843,Fares Ghedjemis,Algeria,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
406595,285023_43817,Roozbeh Cheshmi,IR Iran,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
448507,285023_43817,Payam Niazmand,IR Iran,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
402820,285023_43822,Song Bumkeun,Korea Republic,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
419300,285023_43835,Khalid Alghannam,Saudi Arabia,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
355642,285023_43850,Ryan Mendes,Cabo Verde,FW,0,0,3,0,1,2,0,0.02,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:8
491167,285023_43820,Amer Jamous,Jordan,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
477853,285023_20014,Gedeon Kalulu,Congo DR,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
339746,285023_43835,Ahmed Alkassar,Saudi Arabia,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
419302,285023_43835,Abdullah Alhamddan,Saudi Arabia,FW,0,1,1,0,0,1,0,0.05,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
373344,285023_43850,Garry Rodrigues,Cabo Verde,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
481181,285023_43817,Arya Yousefi,IR Iran,DF,0,1,1,0,1,0,0,0.06,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
403289,285023_43819,Takehiro Tomiyasu,Japan,DF,0,0,1,0,1,0,0,0.2,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
523236,285023_43818,Ahmed Qasem,Iraq,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
418485,285023_43822,Kim Taehyeon,Korea Republic,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
511875,285023_43820,Odeh Fakhoury,Jordan,FW,0,1,1,0,0,1,0,0.05,0x,2,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
494291,285023_43843,Ibrahim Maza,Algeria,MF,0,2,5,0,3,2,1,0.47,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
405639,285023_43817,Amirhossein Hosseinzadeh,IR Iran,FW,0,0,1,0,1,0,0,0.09,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
339745,285023_43835,Salem Aldawsari,Saudi Arabia,FW,0,1,2,0,0,2,0,0.04,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
419287,285023_43835,Nawaf Alaqidi,Saudi Arabia,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
477829,285023_20014,Dylan Batubinsika,Congo DR,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
489551,285023_43820,Mohammad Abualnadi,Jordan,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
477849,285023_43850,Helio Varela,Cabo Verde,MF,0,1,1,100,0,1,0,0.17,5.97x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
396950,285023_43820,Mahmoud Almardi,Jordan,FW,0,1,1,0,1,0,0,0.02,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
403305,285023_43819,Keisuke Osako,Japan,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
419303,285023_43835,Moteb Alharbi,Saudi Arabia,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
482874,285023_43843,Anis Hadj Moussa,Algeria,FW,0,1,2,0,2,0,0,0.15,0x,4,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
274281,285023_43822,Kim Seunggyu,Korea Republic,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
512791,285023_43834,Issa Laye,Qatar,DF,0,0,1,0,1,0,1,0.07,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
482670,285023_43817,Mohammad Ghorbani,IR Iran,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
506069,285023_43818,Kevin Yakob,Iraq,MF,0,0,1,0,1,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
477859,285023_20014,Fiston Mayele,Congo DR,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
477852,285023_43850,Kevin Pina,Cabo Verde,MF,0,1,2,50,0,2,0,0.04,23.55x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
423855,285023_43822,Eom Jisung,Korea Republic,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
395321,285023_43819,Junya Ito,Japan,MF,0,1,2,50,2,0,0,0.65,1.53x,9,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
510991,285023_43834,Ayoub Aloui,Qatar,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
395083,285023_43822,Hwang Heechan,Korea Republic,MF,0,0,1,0,0,1,0,0.01,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
403236,285023_43817,Mehdi Ghayedi,IR Iran,FW,0,0,1,0,0,1,0,0.05,0x,1,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
489603,285023_43817,Ali Nemati,IR Iran,DF,0,0,1,0,1,0,0,0.06,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
482869,285023_43843,Jaouen Hadjam,Algeria,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
419326,285023_43835,Ali Majrashi,Saudi Arabia,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
448497,285023_43817,Mohammad Mohebbi,IR Iran,MF,0,1,2,50,2,0,1,0.24,4.15x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
493983,285023_43818,Aimar Sher,Iraq,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
520218,285023_43819,Kento Shiogai,Japan,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
356532,285023_20014,Chancel Mbemba,Congo DR,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
400514,285023_43819,Ao Tanaka,Japan,MF,0,0,2,0,0,2,0,0.16,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
423874,285023_43822,Lee Hanbeom,Korea Republic,DF,0,0,2,0,2,0,2,0.22,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
477864,285023_20014,Aaron Tshibola,Congo DR,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
520068,285023_43820,Mohammad Abughoush,Jordan,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:9
