player_id,team_id,player_name,team,position,fouls_against,fouls_for,yellow_cards,red_cards,indirect_red_cards,offsides,source_tab,story_id,classification
419082,285023_43921,Ricardo Pepi,USA,FW,4,2,0,0,0,1,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2
394456,285023_43924,Fabinho,Brazil,MF,4,0,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2
308386,285023_43924,Casemiro,Brazil,MF,4,4,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2
405742,285023_43924,Vinicius Junior,Brazil,FW,4,6,0,0,0,3,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2
430628,285023_43922,Alexis Mac Allister,Argentina,MF,4,2,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2
400634,285023_43911,Edson Alvarez,Mexico,DF,4,2,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:2
395581,285023_43914,Cristian Martinez,Panama,MF,4,3,0,0,0,1,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:3,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:3
428885,285023_43927,Moises Caicedo,Ecuador,MF,4,2,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:3,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:3
402876,285023_43930,Agustin Canobbio,Uruguay,MF,4,1,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:3,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:3
510757,285023_43908,Josue Casimir,Haiti,FW,4,4,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:3,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:3
402920,285023_43922,Lautaro Martinez,Argentina,FW,4,2,0,0,0,1,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:3,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:3
